id,label
tensor(12419),0.9997020363807678
tensor(8617),0.9547309875488281
tensor(5188),0.9759257435798645
tensor(6710),0.9986334443092346
tensor(12463),0.9837318658828735
tensor(9235),0.9999388456344604
tensor(1761),0.9561982750892639
tensor(10234),0.9507232904434204
tensor(5823),0.9985309839248657
tensor(5364),0.994178056716919
tensor(834),0.9630969166755676
tensor(4020),0.9647876620292664
tensor(109),0.9939371347427368
tensor(1070),0.993627667427063
tensor(10293),0.990749180316925
tensor(2392),0.9807393550872803
tensor(5734),0.9999901056289673
tensor(223),0.9786992073059082
tensor(1146),0.9994516968727112
tensor(8030),0.997502863407135
tensor(10800),0.9591785073280334
tensor(6762),0.9978220462799072
tensor(914),0.9922094345092773
tensor(3381),0.9998314380645752
tensor(12155),0.9962922930717468
tensor(2193),0.9613322019577026
tensor(1548),0.992330014705658
tensor(11381),0.9723870158195496
tensor(683),0.9954901337623596
tensor(2440),0.9997398257255554
tensor(3539),0.9738454222679138
tensor(3277),0.9829766750335693
tensor(9381),0.9908517003059387
tensor(6688),0.9736096262931824
tensor(397),0.9634286761283875
tensor(6831),0.9929966330528259
tensor(8554),0.9880537390708923
tensor(3017),0.9882659316062927
tensor(752),0.995997428894043
tensor(9662),0.9708573818206787
tensor(7591),0.9992456436157227
tensor(6168),0.9602165222167969
tensor(87),0.9999979734420776
tensor(12069),0.9991317391395569
tensor(4933),0.9687544107437134
tensor(9122),0.9677541255950928
tensor(1282),0.9742100238800049
tensor(4894),0.9996917247772217
tensor(11277),0.988393247127533
tensor(1276),0.9605121612548828
tensor(11923),0.9946298599243164
tensor(8534),0.9995104074478149
tensor(11555),0.9579727053642273
tensor(5167),0.998528242111206
tensor(4000),0.9590919017791748
tensor(10176),0.9613010287284851
tensor(864),0.9918678402900696
tensor(1646),0.987614631652832
tensor(11626),0.991519033908844
tensor(8606),0.9627618789672852
tensor(6383),0.9783249497413635
tensor(2160),0.9994934797286987
tensor(9646),0.9942129254341125
tensor(4482),0.9994643330574036
tensor(8984),0.9993664622306824
tensor(5808),0.9926649928092957
tensor(10065),0.9930536150932312
tensor(3114),0.9993619322776794
tensor(3644),0.9992054104804993
tensor(4584),0.9599647521972656
tensor(10968),0.9573887586593628
tensor(7760),0.9931982159614563
tensor(5772),0.9834308624267578
tensor(1656),0.9993517994880676
tensor(12398),0.995749831199646
tensor(201),0.9591249227523804
tensor(2685),0.9890462756156921
tensor(392),0.9997656941413879
tensor(4017),0.9541559219360352
tensor(10773),0.9907400608062744
tensor(10894),0.9923509955406189
tensor(6883),0.9817405939102173
tensor(7237),0.9961512684822083
tensor(11009),0.9672532081604004
tensor(7182),0.9946150183677673
tensor(9216),0.9691341519355774
tensor(11635),0.9994640946388245
tensor(9452),0.9744385480880737
tensor(5725),0.9619654417037964
tensor(3080),0.9969890713691711
tensor(11616),0.9607591032981873
tensor(1574),0.9815374612808228
tensor(7423),0.9603170156478882
tensor(7181),0.999535083770752
tensor(3710),0.9838330149650574
tensor(278),0.9914869070053101
tensor(4439),0.9860547184944153
tensor(5368),0.9962616562843323
tensor(9158),0.9999991655349731
tensor(8264),0.9993764758110046
tensor(6068),0.9992757439613342
tensor(9179),0.9612521529197693
tensor(1940),0.9814224243164062
tensor(11772),0.9712501764297485
tensor(10838),0.9989243149757385
tensor(9067),0.9893572926521301
tensor(3696),0.9997954964637756
tensor(10398),0.9856594800949097
tensor(8621),0.9777556657791138
tensor(8345),0.9959521293640137
tensor(5363),0.9999752044677734
tensor(3857),0.9550120234489441
tensor(4456),0.998870313167572
tensor(9368),0.9561501145362854
tensor(3309),0.9881205558776855
tensor(10611),0.9788984060287476
tensor(6500),0.9998364448547363
tensor(300),0.9999566078186035
tensor(4525),0.9820742011070251
tensor(6980),0.9880567789077759
tensor(7737),0.9791521430015564
tensor(5630),0.9970541000366211
tensor(737),0.9976707100868225
tensor(1005),0.9534360766410828
tensor(10129),0.9847210049629211
tensor(8064),0.998472273349762
tensor(2298),0.9839901924133301
tensor(7471),0.9642530083656311
tensor(1868),0.9996015429496765
tensor(1961),0.9744343161582947
tensor(3659),0.9600731134414673
tensor(3342),0.9671374559402466
tensor(664),0.9888113737106323
tensor(11422),0.9937280416488647
tensor(7480),0.9844563007354736
tensor(338),0.958366870880127
tensor(3490),0.9939931035041809
tensor(7517),0.994952917098999
tensor(4104),0.9943295121192932
tensor(11574),0.9936065673828125
tensor(6592),0.9876327514648438
tensor(1488),0.9832767248153687
tensor(1509),0.9596714377403259
tensor(2981),0.9904699325561523
tensor(11803),0.9884046316146851
tensor(5473),0.9828649759292603
tensor(9576),0.9813644289970398
tensor(5930),0.962174117565155
tensor(3358),0.9996529817581177
tensor(11294),0.9973753690719604
tensor(7648),0.986011803150177
tensor(10323),0.982160210609436
tensor(5360),0.9524789452552795
tensor(1207),0.9979362487792969
tensor(12075),0.9995380640029907
tensor(12265),0.9972320199012756
tensor(6254),0.9658315181732178
tensor(150),0.9998503923416138
tensor(6199),0.9958791732788086
tensor(7239),0.9995724558830261
tensor(10202),0.9602090716362
tensor(9243),0.9623008966445923
tensor(6242),0.9790979623794556
tensor(5431),0.976595401763916
tensor(8184),0.9835595488548279
tensor(9854),0.9680820107460022
tensor(4499),0.9902033805847168
tensor(12467),0.9922178983688354
tensor(7829),0.9819532632827759
tensor(352),0.9621168375015259
tensor(8133),0.9572106003761292
tensor(6618),0.9987309575080872
tensor(8685),0.9937319159507751
tensor(3472),0.9556536078453064
tensor(9537),0.991024374961853
tensor(9134),0.999534010887146
tensor(6389),0.955376923084259
tensor(1192),0.991990864276886
tensor(7658),0.97491055727005
tensor(8957),0.9998996257781982
tensor(9037),0.9879958033561707
tensor(7896),0.9990125894546509
tensor(12217),0.9574495553970337
tensor(2728),0.9633276462554932
tensor(8454),0.9777202606201172
tensor(8503),0.9699832201004028
tensor(908),0.9631403088569641
tensor(9627),0.9909197092056274
tensor(9374),0.9949138164520264
tensor(8668),0.9871994853019714
tensor(763),0.9774067401885986
tensor(2361),0.9560071229934692
tensor(1808),0.999077320098877
tensor(8743),0.9981583952903748
tensor(479),0.9665643572807312
tensor(8175),0.9983758926391602
tensor(7888),0.9601495862007141
tensor(11438),0.9989342093467712
tensor(5026),0.9683069586753845
tensor(4980),0.9578881859779358
tensor(9701),0.9787296652793884
tensor(8873),0.9950608611106873
tensor(2883),0.9984464049339294
tensor(11581),0.9877933859825134
tensor(3331),0.9589823484420776
tensor(4154),0.9975551962852478
tensor(9923),0.9765225648880005
tensor(10027),0.9568020701408386
tensor(1259),0.9529297351837158
tensor(7260),0.9649653434753418
tensor(1435),0.985318660736084
tensor(10748),0.9866932034492493
tensor(10989),0.9895400404930115
tensor(10923),0.9836223721504211
tensor(7942),0.9613947868347168
tensor(89),0.99991774559021
tensor(5410),0.9879252910614014
tensor(10857),0.9542752504348755
tensor(7846),0.9766513705253601
tensor(11056),0.9998432397842407
tensor(7053),0.9990837574005127
tensor(2487),0.9582944512367249
tensor(10526),0.9889845848083496
tensor(11745),0.981086790561676
tensor(6361),0.9999991655349731
tensor(7713),0.9991365075111389
tensor(6349),0.9951985478401184
tensor(11911),0.999969482421875
tensor(2656),0.9999756813049316
tensor(2529),0.9999744892120361
tensor(2970),0.9999786615371704
tensor(2066),0.9542722105979919
tensor(1044),0.9990850687026978
tensor(2103),0.9999518394470215
tensor(5371),0.9996646642684937
tensor(10942),0.9584817290306091
tensor(6584),0.999555766582489
tensor(10242),0.9949570298194885
tensor(11130),0.9906518459320068
tensor(6750),0.9974223375320435
tensor(12203),0.9999687671661377
tensor(7297),0.9761131405830383
tensor(4736),0.9701550602912903
tensor(2546),0.9819684624671936
tensor(6851),0.9796478748321533
tensor(6501),0.9990808963775635
tensor(12164),0.9894094467163086
tensor(7770),0.9603893160820007
tensor(649),0.9663190841674805
tensor(182),0.9889988303184509
tensor(5073),0.9966977834701538
tensor(1081),0.9606578946113586
tensor(2876),0.9999967813491821
tensor(11275),0.9855420589447021
tensor(12338),0.9592129588127136
tensor(12149),0.986868679523468
tensor(7572),0.9817917943000793
tensor(9254),0.9712426066398621
tensor(4537),0.9913032054901123
tensor(10796),0.9734652638435364
tensor(3538),0.996752917766571
tensor(6573),0.993523120880127
tensor(10490),0.998399555683136
tensor(6848),0.9828487038612366
tensor(994),0.9748402833938599
tensor(9420),0.9552761912345886
tensor(7452),0.9989744424819946
tensor(1453),0.9912880063056946
tensor(1385),0.9983055591583252
tensor(1429),0.9580433964729309
tensor(3603),0.986920952796936
tensor(1951),0.9612585306167603
tensor(9819),0.9630364775657654
tensor(9355),0.9661281704902649
tensor(8024),0.9996458292007446
tensor(1290),0.9986201524734497
tensor(6657),0.9802378416061401
tensor(9147),0.9863198399543762
tensor(8193),0.9867134094238281
tensor(7244),0.9999949932098389
tensor(6422),0.9939587116241455
tensor(1236),0.9992702603340149
tensor(9776),0.9548959136009216
tensor(8247),0.9904230833053589
tensor(10870),0.9689629673957825
tensor(10573),0.999617338180542
tensor(8301),0.958740770816803
tensor(2427),0.9970001578330994
tensor(7404),0.9917436242103577
tensor(5568),0.9771445393562317
tensor(8078),0.9908818006515503
tensor(8730),0.9844098091125488
tensor(4535),0.9902228116989136
tensor(11591),0.9679459929466248
tensor(12360),0.95353102684021
tensor(1580),0.9892815351486206
tensor(12082),0.9901926517486572
tensor(7346),0.9798780679702759
tensor(7700),0.9887188673019409
tensor(2653),0.9734705686569214
tensor(11315),0.9978366494178772
tensor(98),0.9895761013031006
tensor(7107),0.9999840259552002
tensor(3133),0.9599288702011108
tensor(2168),0.9949656128883362
tensor(2583),0.9962589740753174
tensor(8549),0.9759114384651184
tensor(2120),0.9963195323944092
tensor(5332),0.9734935164451599
tensor(3450),0.9803459048271179
tensor(11613),0.9836751818656921
tensor(3570),0.9968777894973755
tensor(775),0.965932309627533
tensor(5874),0.9999423027038574
tensor(5141),0.9654868245124817
tensor(1114),0.9778919816017151
tensor(9356),0.9999237060546875
tensor(12100),0.9751089811325073
tensor(2841),0.9713980555534363
tensor(8285),0.9785795211791992
tensor(8150),0.9871930480003357
tensor(9322),0.9687343835830688
tensor(3985),0.9626439213752747
tensor(5550),0.9954702854156494
tensor(7376),0.9581528306007385
tensor(7011),0.9912891387939453
tensor(4716),0.9695824384689331
tensor(1012),0.9940967559814453
tensor(12273),0.999930739402771
tensor(3126),0.9614952802658081
tensor(7115),0.9733465313911438
tensor(1674),0.9999910593032837
tensor(6998),0.9992468357086182
tensor(4978),0.9574047327041626
tensor(7248),0.9597181081771851
tensor(8034),0.972386360168457
tensor(6843),0.9709197878837585
tensor(8424),0.9736341834068298
tensor(8574),0.9764766097068787
tensor(9506),0.9922283291816711
tensor(399),0.9999970197677612
tensor(12468),0.9931489825248718
tensor(6825),0.9791151285171509
tensor(11640),0.9523418545722961
tensor(4647),0.997833788394928
tensor(6306),0.9548046588897705
tensor(8992),0.9566846489906311
tensor(270),0.96830153465271
tensor(5889),0.973347008228302
tensor(4170),0.9626207947731018
tensor(1286),0.9706263542175293
tensor(7581),0.9754119515419006
tensor(10430),0.976428210735321
tensor(1437),0.9695876836776733
tensor(2840),0.9922780990600586
tensor(12445),0.9808053970336914
tensor(6682),0.9839593768119812
tensor(10977),0.9831753969192505
tensor(11760),0.9861705303192139
tensor(8700),0.9950548410415649
tensor(3395),0.9940683841705322
tensor(1416),0.9874979853630066
tensor(8234),0.9898000359535217
tensor(7686),0.9919573068618774
tensor(9901),0.9788660407066345
tensor(1914),0.9921546578407288
tensor(8777),0.9919477105140686
tensor(12478),0.9999222755432129
tensor(2797),0.9691518545150757
tensor(6338),0.9991727471351624
tensor(3621),0.9931377172470093
tensor(11894),0.9734607338905334
tensor(4099),0.9950799942016602
tensor(3201),0.9998050332069397
tensor(7056),0.9958928823471069
tensor(4441),0.9980546236038208
tensor(923),0.9766729474067688
tensor(2877),0.9586076736450195
tensor(1529),0.9993008375167847
tensor(8217),0.9585264921188354
tensor(5692),0.9908589720726013
tensor(2444),0.9792475700378418
tensor(1400),0.9939707517623901
tensor(4250),0.9998708963394165
tensor(1223),0.9680841565132141
tensor(1653),0.9999507665634155
tensor(4329),0.9983925223350525
tensor(2079),0.9853237867355347
tensor(2555),0.99556964635849
tensor(2817),0.9999343156814575
tensor(5816),0.9998296499252319
tensor(2259),0.9993688464164734
tensor(3735),0.9994107484817505
tensor(7899),0.9822269678115845
tensor(82),0.9927318692207336
tensor(6970),0.9872401356697083
tensor(3249),0.9594444632530212
tensor(5584),0.99186772108078
tensor(12123),0.9783456921577454
tensor(12373),0.9891085624694824
tensor(8458),0.9776021838188171
tensor(1560),0.9846886396408081
tensor(5894),0.9958395957946777
tensor(1436),0.9747080206871033
tensor(4855),0.9971410036087036
tensor(10755),0.9946868419647217
tensor(401),0.9776887893676758
tensor(6151),0.9775010347366333
tensor(8648),0.9665289521217346
tensor(10513),0.9734311103820801
tensor(11472),0.9939548373222351
tensor(268),0.9961536526679993
tensor(7565),0.9967362284660339
tensor(5838),0.9974094033241272
tensor(523),0.9851222038269043
tensor(4200),0.9999971389770508
tensor(262),0.9870383739471436
tensor(1323),0.9920653700828552
tensor(4790),0.9962427616119385
tensor(5971),0.995420515537262
tensor(10664),0.9951187372207642
tensor(1806),0.9997285008430481
tensor(7162),0.9936345815658569
tensor(10011),0.9782994985580444
tensor(10928),0.9772626757621765
tensor(1139),0.9846173524856567
tensor(8775),0.9787147045135498
tensor(5980),0.9991576671600342
tensor(2413),0.9714328050613403
tensor(12139),0.9999673366546631
tensor(3202),0.954382061958313
tensor(5912),0.9999570846557617
tensor(7235),0.9997283816337585
tensor(11374),0.9986928105354309
tensor(9249),0.9988449811935425
tensor(7678),0.9771764278411865
tensor(3575),0.9990882873535156
tensor(8526),0.9982773065567017
tensor(12246),0.9734171032905579
tensor(10904),0.9980193376541138
tensor(8329),0.9662380218505859
tensor(8624),0.998696506023407
tensor(996),0.987967848777771
tensor(317),0.9982123374938965
tensor(9014),0.9533641338348389
tensor(3416),0.9545770287513733
tensor(4251),0.9537836313247681
tensor(11405),0.9560218453407288
tensor(5378),0.9641896486282349
tensor(11125),0.9841272234916687
tensor(4081),0.9916974306106567
tensor(2182),0.9955576062202454
tensor(402),0.9611911177635193
tensor(10376),0.9937042593955994
tensor(4547),0.9824503660202026
tensor(2056),0.9922090768814087
tensor(7132),0.999947190284729
tensor(9299),0.9872295260429382
tensor(3299),0.9904419779777527
tensor(4761),0.9952358603477478
tensor(8200),0.9784613251686096
tensor(10149),0.9995027780532837
tensor(5677),0.9999785423278809
tensor(11137),0.983423113822937
tensor(11004),0.9548173546791077
tensor(8949),0.9568761587142944
tensor(7743),0.9719209671020508
tensor(6167),0.9801700711250305
tensor(11857),0.9999904632568359
tensor(9736),0.9999492168426514
tensor(11217),0.9578656554222107
tensor(6730),0.9846823215484619
tensor(1481),0.9900074005126953
tensor(6074),0.9975461363792419
tensor(2116),0.9990921020507812
tensor(10569),0.9930578470230103
tensor(8037),0.9784051775932312
tensor(11504),0.9820699691772461
tensor(8693),0.9543274641036987
tensor(7211),0.9994770884513855
tensor(3933),0.9896875023841858
tensor(5493),0.9724097847938538
tensor(3670),0.9982757568359375
tensor(9341),0.9698068499565125
tensor(6556),0.9541923999786377
tensor(7010),0.9868488311767578
tensor(410),0.9860564470291138
tensor(10939),0.9999978542327881
tensor(4147),0.9979925155639648
tensor(1144),0.9944708347320557
tensor(2502),0.9909332990646362
tensor(2225),0.9738531112670898
tensor(12318),0.9727087020874023
tensor(3411),0.9895197153091431
tensor(7418),0.9984411597251892
tensor(8986),0.9879437685012817
tensor(5925),0.9999631643295288
tensor(11358),0.9569090008735657
tensor(2598),0.9813899397850037
tensor(2579),0.9648973345756531
tensor(7394),0.952393114566803
tensor(4404),0.9771230220794678
tensor(9607),0.9997147917747498
tensor(576),0.9990193843841553
tensor(4270),0.9535697102546692
tensor(5342),0.9955751895904541
tensor(4826),0.9878262877464294
tensor(5687),0.9847429990768433
tensor(6173),0.9898537993431091
tensor(10509),0.998837411403656
tensor(6091),0.9950450658798218
tensor(8509),0.9996545314788818
tensor(7450),0.9962747097015381
tensor(4700),0.9859005808830261
tensor(8185),0.9547043442726135
tensor(5837),0.9964904189109802
tensor(11435),0.9646489024162292
tensor(12008),0.964218258857727
tensor(10941),0.9989526271820068
tensor(7234),0.9936022162437439
tensor(7817),0.9614309668540955
tensor(5154),0.9982245564460754
tensor(51),0.9618741273880005
tensor(3180),0.9760469198226929
tensor(796),0.9929123520851135
tensor(2106),0.9983987212181091
tensor(5236),0.9853807091712952
tensor(1816),0.9776976704597473
tensor(10449),0.9828616380691528
tensor(2507),0.9800824522972107
tensor(6155),0.9721034169197083
tensor(7524),0.9612134695053101
tensor(140),0.9883687496185303
tensor(5313),0.9981243014335632
tensor(11413),0.9728826880455017
tensor(4407),0.9907407760620117
tensor(2184),0.9725441932678223
tensor(434),0.9999790191650391
tensor(197),0.9999992847442627
tensor(6776),0.9933539628982544
tensor(5261),0.9910383224487305
tensor(6221),0.9983189702033997
tensor(7849),0.9987033605575562
tensor(7446),0.9997465014457703
tensor(5411),0.9664201140403748
tensor(8757),0.9643307328224182
tensor(1365),0.9927399754524231
tensor(9696),0.9748122096061707
tensor(9378),0.9825071692466736
tensor(5467),0.9652457237243652
tensor(9004),0.9777496457099915
tensor(11643),0.9992617964744568
tensor(1017),0.9642835259437561
tensor(6208),0.9506404399871826
tensor(4651),0.962461531162262
tensor(2202),0.9961357712745667
tensor(2506),0.9617410898208618
tensor(2567),0.9951961636543274
tensor(10424),0.960239052772522
tensor(8798),0.9623771905899048
tensor(3527),0.9577511548995972
tensor(8378),0.9569327235221863
tensor(12028),0.9952477812767029
tensor(6841),0.9900993704795837
tensor(4676),0.9886168837547302
tensor(8259),0.9912779331207275
tensor(9711),0.9937611222267151
tensor(10454),0.9804563522338867
tensor(9052),0.9998890161514282
tensor(5542),0.9930804371833801
tensor(12437),0.9533252120018005
tensor(7668),0.9690716862678528
tensor(5214),0.9777889847755432
tensor(6864),0.9934704303741455
tensor(12134),0.9997690320014954
tensor(3354),0.9908637404441833
tensor(10303),0.9999898672103882
tensor(7341),0.9637089967727661
tensor(11604),0.9565272331237793
tensor(2436),0.9840180277824402
tensor(4606),0.9684606790542603
tensor(6434),0.9998737573623657
tensor(11389),0.9969521760940552
tensor(4142),0.9611530303955078
tensor(4406),0.9620155096054077
tensor(11782),0.9854382276535034
tensor(647),0.9704164862632751
tensor(6424),0.9871404767036438
tensor(4),0.9999920129776001
tensor(9003),0.9785395860671997
tensor(1421),0.997154712677002
tensor(11828),0.9963064193725586
tensor(4661),0.9969145059585571
tensor(1949),0.9962788224220276
tensor(9931),0.9756547212600708
tensor(5729),0.9917568564414978
tensor(5220),0.9581250548362732
tensor(6198),0.9694285988807678
tensor(7092),0.960581362247467
tensor(12497),0.9999791383743286
tensor(10674),0.9962363839149475
tensor(8959),0.9999781847000122
tensor(319),0.9980619549751282
tensor(736),0.9736661314964294
tensor(1599),0.9955400824546814
tensor(4520),0.9582408666610718
tensor(901),0.9655570387840271
tensor(5432),0.9996591806411743
tensor(4262),0.9999967813491821
tensor(2166),0.9799509048461914
tensor(9436),0.9782091379165649
tensor(12145),0.9959396123886108
tensor(10676),0.9884635806083679
tensor(2856),0.9672439694404602
tensor(11411),0.9874826669692993
tensor(5657),0.9663938879966736
tensor(7752),0.9634891748428345
tensor(10554),0.9991205334663391
tensor(5330),0.9930863380432129
tensor(8924),0.9904939532279968
tensor(974),0.9956303834915161
tensor(3478),0.9866957664489746
tensor(1322),0.9999947547912598
tensor(6566),0.9925692677497864
tensor(10262),0.9737948775291443
tensor(4497),0.9775317907333374
tensor(3410),0.9792854189872742
tensor(11460),0.9982672929763794
tensor(4877),0.9625648260116577
tensor(9986),0.9725738763809204
tensor(12105),0.9634201526641846
tensor(2523),0.999752938747406
tensor(9359),0.9949466586112976
tensor(7361),0.9998487234115601
tensor(9740),0.9630169868469238
tensor(1467),0.9979870319366455
tensor(3364),0.9892771244049072
tensor(9133),0.9950035214424133
tensor(10340),0.9940005540847778
tensor(750),0.9702882766723633
tensor(9759),0.9877784848213196
tensor(619),0.972647488117218
tensor(5507),0.9542502760887146
tensor(6446),0.9884675145149231
tensor(10958),0.9997509121894836
tensor(9496),0.9841014742851257
tensor(1249),0.953370213508606
tensor(878),0.9904464483261108
tensor(8864),0.999610960483551
tensor(7326),0.9592542052268982
tensor(2305),0.9855700135231018
tensor(5669),0.9736312031745911
tensor(8996),0.9976382255554199
tensor(7037),0.9807143807411194
tensor(1425),0.9575672745704651
tensor(1742),0.9735206961631775
tensor(8808),0.9850324392318726
tensor(3161),0.9997745156288147
tensor(1820),0.9561118483543396
tensor(7830),0.9617969393730164
tensor(7015),0.9779754877090454
tensor(8101),0.999925971031189
tensor(574),0.9925435781478882
tensor(3057),0.9544858932495117
tensor(4545),0.9905057549476624
tensor(2935),0.9872166514396667
tensor(11349),0.9797128438949585
tensor(11689),0.9664720296859741
tensor(1011),0.9992552399635315
tensor(4238),0.9681438207626343
tensor(2737),0.9999759197235107
tensor(10037),0.9784005880355835
tensor(7057),0.9709674119949341
tensor(2364),0.9952125549316406
tensor(9659),0.999198853969574
tensor(8612),0.9985613226890564
tensor(2676),0.9697791337966919
tensor(5003),0.9967356324195862
tensor(1741),0.9670724868774414
tensor(7434),0.974220335483551
tensor(9628),0.9937175512313843
tensor(7549),0.9935715198516846
tensor(7647),0.962340235710144
tensor(11198),0.9770993590354919
tensor(8328),0.9999876022338867
tensor(3953),0.9679866433143616
tensor(622),0.9888930916786194
tensor(6706),0.9880703091621399
tensor(11940),0.9682185649871826
tensor(7494),0.981289803981781
tensor(8597),0.9970959424972534
tensor(9029),0.9557135105133057
tensor(4137),0.9672314524650574
tensor(11592),0.9583823680877686
tensor(9066),0.9999942779541016
tensor(5221),0.9722602367401123
tensor(8262),0.9993724226951599
tensor(3220),0.9943667054176331
